id,title,price,genres,rating,stock,overview,poster_path,release_date
11144,The Fall,100,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",0,10,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story about 5 mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality starts to blur as the tale advances.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,03-01-2008
11145,Stargate: The Ark of Truth,100,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",0,10,"SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the Milky Way to attack Earth, SG-1 travels to the Ori galaxy aboard the Odyssey. The International Oversight committee have their own plans and SG-1 finds themselves in a distant galaxy fighting two powerful enemies.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,11-03-2008
11146,White Night,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"A psychological drama about Ulrich, a workaholic whose life takes a drastic turn when he is involved in a fatal accident. As his guilt grows, his life slowly crumbles around him. Next, an unpleasant event from his past rears its unforgiving head.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,26-10-2007
11147,Fiorile,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",0,10,"The Benedetti family's wealth comes from gold stolen from the French army during the 18th century. When Jean (Michael Vartan), the lieutenant guarding the coins -- and lover of Elisabette Benedetti (Galatea Ranzi) -- is executed for a crime he did not commit, Elisabette curses the family. Bad luck travels from generation to generation. As the latest Benedettis tell their children about their eccentric grandfather, the children worry that the family curse will be passed on.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,06-06-1993
11148,The Man Between,100,"[{'id': 53, 'name': 'Thriller'}]",0,10,"""The Man Between"" is a 1953 British thriller film directed by Carol Reed and starring James Mason, Claire Bloom, Hildegard Knef and Geoffrey Toone. A British woman on a visit to post-war Berlin is caught up in an espionage ring smuggling secrets into and out of the Eastern Bloc.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,18-11-1953
11149,a/k/a Tommy Chong,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,Documentary about Tommy Chong's federal prosecution under the Bush administration for selling bongs over the Internet.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,14-06-2006
11150,Reprise,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"Two competitive friends, fueled by literary aspirations and youthful exuberance, endure the pangs of love, depression and burgeoning careers.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,03-07-2006
11151,The Ron Clark Story,100,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",0,10,"Matthew Perry is real-life inspiration Ron Clark, a passionate and innovative teacher who leaves his small hometown to teach in one of Harlem's toughest schools. But to break through to this students, Clark must use unconventional methods, including his ground-breaking classroom rules, to drive them toward their potential.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,13-08-2006
11152,American Crude,100,"[{'id': 35, 'name': 'Comedy'}]",0,10,"Quite a bit can happen over the course of a single day in L.A., and when smooth-talking scam artist Johnny decides to throw a bachelor party for his best friend Bill the events of the day take a bizarre turn. As the festivities get underway, the appearance of a transvestite prostitute, a trigger-happy ex-con, and a notorious porn king signal that this isn't going to be a typical night out.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,03-06-2008
11153,The Year of the Wolf,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"Sari is a young, beautiful and intelligent girl who is busy studying at university,but she suffers from epilepsy and has to face death on a daily basis. Mikko is hersomewhat older university teacher, who is tired of life, and who one day decides toabandon his wife, children and idea of a perfect life. Both characters have been tooscared to live their lives to the brim for too long. But they meet, and in spite oftheir prejudices and reserved natures, they manage to create a dramatic and movingmodern romance which confronts numerous taboos. While the imagery explores theboundary between life and death in a most poetic way, the odd couple's romance istold with both bite and humour. Society - be it in the shape of angry ex-wives,overprotective parents, conservative aunts or embittered colleagues - is doing whatit can to put a spanner in the works.""",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,05-12-2007
11154,Indiana Jones and the Kingdom of the Crystal Skull,100,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",0,10,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,21-05-2008
11155,Hey Hey It's Esther Blueburger,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,10,"This film is a smart, rueful and dead-on portrait of life's unending quest to fit in; and the girl who solves it by completely breaking out - introduces a feisty outsider hero unlike any other seen on screen. Esther Blueburger's quest begins when she escapes from her Bat Mitzvah party and is befriended by Sunni.., the effortlessly cool girl who is everything Esther thinks she wants to be. With the help of Sunni, Esther goes away from her ordinary life and leaves behind her malfunctioning Jewish family to hang out with Sunni's far breezier and super-hip single mom Mary and attend Sunni's forbidden public school as a Swedish exchange student.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,10-04-2008
11156,Patti Smith: Dream of Life,100,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",0,10,"An intimate portrait of poet, painter, musician and singer Patti Smith that mirrors the essence of the artist herself.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-2008
11157,Nina's Heavenly Delights,100,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,10,A feisty young woman returns to Glasgow to run her deceased father's curry house.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,28-09-2006
11158,Following Sean,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,"Filmmaker Ralph Arlyck first met Sean while living as a graduate student in Haight Ashbury at the height of the 1960s.  The city was awash with the trappings of America’s cultural revolution-the San Francisco State University campus flooded with cops in riot gear, the Haight filled with drifters and idealists, and, on the third floor of Arlyck’s building, a come-one-come-all crashpad apartment. It was from this top floor commune that the precocious 4-year-old Sean would occasionally wander downstairs to visit and talk-and one day Arlyck turned on his camera.  Sean’s casual commentary on everything from smoking pot to living with speed freaks was delivered in simple sincerity throughout the soon-to-be famous 15-minute film. This First Child of the notorious decade may have shaken the audience with his simple sentence- “Sure, I smoke pot”-but it was his barefoot impishness which would encapsulate the hope that lay in front of the nation: a promise of infinite possibility.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,05-05-2006
11159,Lake of Fire,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,An unflinching look at the how the battle over abortion rights has played out in the United States over the last 15 years,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,09-09-2006
11160,Bigger Stronger Faster*,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,"In America, we define ourselves in the superlative: we are the biggest, strongest, fastest country in the world. Is it any wonder that so many of our heroes are on performance enhancing drugs? Director Christopher Bell explores America's win-at-all-cost culture by examining how his two brothers became members of the steroid-subculture in an effort to realize their American dream.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,30-05-2008
11161,Memories of Matsuko,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,10,"While combing through the belongings of his recently deceased aunt, Matsuko, nephew Sho pieces together the crucial events that sank Matsuko's life into a despairing tragedy.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-2006
11162,Kung Fu Panda,100,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",0,10,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,04-06-2008
11163,Extreme Private Eros: Love Song 1974,100,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",0,10,"In 1972, Miyuki tells her ex-lover Kazuo that she's going to Okinawa with their son. Kazuo decides to film her. He narrates his visits to her there: first while her flatmate is Sugako, a woman Miyuki is attracted to; then, while she works at a bar and is with Paul, an African-American soldier. Once, Kazuo brings his girlfriend, Sachiko. We see Miyuki with her son, with other bar girls, and with Sachiko. Miyuki, pregnant, returns to Tokyo and delivers a mixed-race child on her own with Kazuo and Sachiko filming. She joins a women's commune, talks about possibilities, enjoys motherhood, and is uninterested in a traditional family. Does the filmmaker have a point of view?",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-1974
11164,Ex Drummer,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,10,Three handicapped losers who form a band ask famous writer Dries to be their drummer. He joins the band and starts manipulating them.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,31-01-2007
11165,The Art of Crying,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"Life is not easy for 11-year-old Allan living in South Jutland during the early 1970s. His mentally unstable father frequently threatens suicide and his mother has long since given up. It's up to Allan to keep the family together. When a rival family threatens his father's livelihood, Allan starts committing atrocious acts.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,17-03-2007
11166,Where the Sidewalk Ends,100,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,10,Tough NYC police detective Dixon misses out on a promotion because of his record of roughing up suspects. When he accidentally kills a suspect in a murder case he plants clues to absolve himself. But when the father of a woman he recently fell in love with is accused of the crime his plan looks like it's back firing.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,07-07-1950
11167,100 Rifles,100,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 10752, 'name': 'War'}]",0,10,"When half-breed Indian Yaqui Joe robs an Arizona bank, he is pursued by dogged lawman Lyedecker. Fleeing to Mexico, Joe is imprisoned by General Verdugo, who is waging a war against the Yaqui Indians. When Lyedecker attempts to intervene, he is thrown into prison as well. Working together, the two escape and take refuge in the hills, where Lyedecker meets beautiful Yaqui freedom fighter Sarita and begins to question his allegiances.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,26-03-1969
11168,Cold Sweat,100,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",0,10,"During the Korean War, Joe Moran, is convicted for striking a colonel. Imprisoned in Germany he encounters his former company commander Captain Ross, jailed for black marketeering. Together with Ross' cohorts Joe agrees to escape with them, but things go wrong and a policeman is killed. An appalled Joe escapes by himself, abandoning the others, who are recaptured. Years later Joe has a boat rental business where he is found by Ross. Now a wanted drug smuggler he wants the use of Joe's boats and to ensure his cooperation, they kidnap his wife and daughter.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,18-12-1970
11169,The FBI Story,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"A dedicated FBI agent recalls the agency's battles against the Klan, organized crime and Communist spies.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-10-1959
11170,The Iron Mask,100,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",0,10,"King Louis XIII of France is thrilled to have born to him a son - an heir to the throne. But when the queen delivers a twin, Cardinal Richelieu sees the second son as a potential for revolution, and has him sent off to Spain to be raised in secret to ensure a peaceful future for France. Alas, keeping the secret means sending Constance, lover of D'Artagnan, off to a convent. D'Artagnan hears of this and rallies the Musketeers in a bid to rescue her. Unfortunately, Richelieu out-smarts the Musketeers and banishes them forever.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,21-02-1929
11171,St. Ives,100,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",0,10,A dabbler-in-crime and his assistant hire an ex-police reporter to recover some stolen papers.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-08-1976
11172,Telefon,100,"[{'id': 53, 'name': 'Thriller'}]",0,10,"Nicolai Dalchimski, a mad KGB agent steals a notebook full of names of ""sleeping"" undercover KGB agents sent to the U.S. in the 1950's. These agents got their assignments under hypnosis, so they can't remember their missions until they're told a line of a Robert Frost poem. Dalchimski flees to the U.S. and starts phoning these agents who perform sabotage acts against military targets.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,16-12-1977
11173,Warlock,100,"[{'id': 37, 'name': 'Western'}]",0,10,A band of murderous cowboys have imposed a reign of terror on the town of Warlock. When the sheriff humiliatingly run out of town the residents hire the services of Clay Blaisedell as facto town marshal. He arrives along with his friend Tom Morgan and sets about restoring law and order on his own terms whilst also overseeing the establishment of a gambling house and saloon.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,10-06-1959
11174,Spiral,100,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,10,"A reclusive telemarketer has only one semblance of a friend: His telecommuter boss. But the telemarketer's social circle seems to improve greatly when a whimsical co-worker enters his life. Only, as he begins to sketch his new friend's portrait, disturbing ""voices"" from the phone man's past threaten to lead him into a network of destruction",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-2007
11175,The Children of Huang Shi,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",0,10,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,03-07-2008
11176,Quill:  The Life of a Guide Dog,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"As a Labrador puppy, Quill is sent to live with a couple, Isamu and Mitsuko Nii, who work as volunteers, training guide dogs (seeing eye dogs). When he grows to an adult dog, he is taken to a guide dog school, by a friendly, yet firm trainer Satoru Tawada. Although Quill is a little slower than the other dogs at the school, he seems to have an unusual 'empathy' and remarkable patience with his trainers. Tawada decides that Quill would be the ideal guide dog for Mitsuru Watanabe, but Wanatabe, a lonely and ill-tempered middle aged man, isn't as enthusiastic - he would ""would rather sleep than be dragged around by a dog."". From here, the story is narrated by Wanatabe's daughter, Mitsuko, and slowly, Wantanbe is rehabilitated, venturing into the outside world, and learning, not only to trust other humans, but the animal at his side who guides him.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,13-03-2004
11177,WALL·E,100,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",0,10,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,22-06-2008
11178,Wanted,100,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,10,"Doormat Wesley Gibson discovers that his recently murdered father – who Wesley never knew – belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,19-06-2008
11179,Boy Culture,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,10,"A successful male escort describes in a series of confessions his tangled romantic relationships with his two roommates and an older, enigmatic male client.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,31-01-2007
11180,Ten Minutes Older: The Trumpet,100,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",0,10,Ten Minutes Older is a 2002 film project consisting of two compilation feature films entitled The Trumpet and The Cello. The project was conceived by the producer Nicolas McClintock[1] as a reflection on the theme of time at the turn of the Millennium. Fifteen celebrated film-makers were invited to create their own vision of what time means in ten minutes of film.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,18-05-2002
11181,Get Smart,100,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",0,10,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,19-06-2008
11182,Brick Lane,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"The grind of daily life as a Brick Lane Bangladessi as seen through the eyes of Nazneen (Chatterjee), who at 17 enters an arranged marriage with Chanu (Kaushik). Years later, living in east London with her family, she meets a young man Karim (Simpson).",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,16-11-2007
11183,Surfwise,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,"The inspiring and tumultuous story of 85-year old surfer, health advocate and sex guru, Dr. Dorian ""Doc"" Paskowitz, his wife Juliette, and their nine children who were all home-schooled and raised in a small camper on the beach, where they surfed and had to adhere to the strict diet and lifestyle of animals in the wild.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-2007
11184,The Rape of Europa,100,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",0,10,"World War II was not just the most destructive conflict in humanity, it was also the greatest theft in history: lives, families, communities, property, culture and heritage were all stolen. The story of Nazi Germany's plundering of Europe's great works of art during World War II and Allied efforts to minimize the damage.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-2006
11185,The Penalty,100,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",0,10,"Blizzard, deranged from a childhood operation in which both his legs were perhaps needlessly amputated after an accident, becomes a vicious criminal, and eventually mob leader of the San Francisco underworld. Out for revenge against the surgeon who performed his operation, he undergoes brain surgery which has a chance of altering his anti-social behavior.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,15-08-1920
11186,Futurama: The Beast with a Billion Backs,100,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",0,10,"Fresh off ripping space-time a new one at the end of ""Bender's Big Score,"" the Planet Express crew is back to mend the tear in reality, or (hopefully) at least not make it worse.  Beyond the tear, though, lurks a being of inconceivable...tentacularity.  What will become of Earth, and indeed, our universe, when faced with the Beast with a Billion Backs?",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,24-06-2008
11187,Zombie Strippers!,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0,10,"In the not too distant future a secret government re-animation chemo-virus gets released into conservative Sartre, Nebraska and lands in an underground strip club. As the virus begins to spread, turning the strippers into ""Super Zombie Strippers"" the girls struggle with whether or not to conform to the new ""fad"" even if it means there's no turning back.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,18-04-2008
11188,Frosty the Snowman,100,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10770, 'name': 'TV Movie'}]",0,10,"A discarded silk top-hat becomes the focus of a struggle between a washed-up stage magician and a group of schoolchildren, after it magically brings a snowman to life. Realizing that newly-living Frosty will melt in spring unless he takes refuge in a colder climate, Frosty and Karen, a young girl who he befriends, stow away on a freight train headed for the north pole. Little do they know that the magician is following them, and he wants his hat back!",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,07-12-1969
11189,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,"Steven Okazaki presents a deeply moving look at the painful legacy of the first -- and hopefully last -- uses of thermonuclear weapons in war. Featuring interviews with fourteen atomic bomb survivors - many who have never spoken publicly before - and four Americans intimately involved in the bombings, White Light/Black Rain provides a detailed exploration of the bombings and their aftermath.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,06-08-2007
11190,Alexandra,100,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0,10,An elderly woman takes a train trip to visit her grandson at his army camp inside Chechnya.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,26-09-2007
11191,Ganes,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",0,10,"Remu kasvaa vaatimattomissa oloissa. Teinipoikana hän on jättänyt koulunsa kesken ja on ammatiltaan rikollinen. Suvun kohtalo on toteutumassa, odotettavissa on se tavallinen tarina: Vankila, alkoholismi ja väkivaltainen kuolema.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,28-09-2007
11192,The Pornographers,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,10,"Mr. Ogata lives a complicated life: he's is a pornographer making two skin flicks per day and trying to stay beneath the radar screen of the local mob; he deeply loves his ailing wife Haru who's cursed by the restless spirit of her dead first husband; he also has a mistress, a step-son who wants to go to university, and a step-daughter entering adolescence. He lusts after his step-daughter, and he asks Haru if he can marry her. Haru agrees to his plan, signs over her business to him, and a crisis ensues when Ogata uses her nest egg to buy equipment so he and his pals can set up their own film processing lab. Surreal images and events weave their way into Ogata's life.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,12-03-1966
11193,Kabluey,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,10,"Leslie is left with few options when her husband is sent back to war in the Middle East. A modest amount of help arrives in the form of his brother, Salman, who is less than prepared to care for the couple's two preadolescent boys. When Leslie still can't make ends meet on her own, Salman is forced to find employment, but, with minimal qualifications, his only option is to become a mascot for a digital company by donning a bulbous blue costume.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,25-06-2007
11194,The Stone Angel,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"The feisty aging Hagar Shipley has lived an unconventional life. Her rebellious heart has always ruled and her choices have put her at odds with family and friends. Faced with her own mortality, and desperate to find solace, she goes on the run. In both the past and the present, she is forced to come to terms with the pain and pleasure, the disappointments and the exhilarations of her life.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,12-09-2007
11195,Honeydripper,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",0,10,"In 1950s Alabama, the owner of the Honeydripper juke joint finds his business dropping off and against his better judgment, hires a young electric guitarist in a last ditch effort to draw crowds during harvest time.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,10-09-2007
11196,Summer '04,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,10,"Sommer ’04 is a character study of a family on vacation. German director Stefan Krohmer examines the emotional abyss and problems behind the seemingly nice facade of an intact family as they experience guilt, love and jealousy.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,11-10-2006
11197,The Home of Dark Butterflies,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"Haunted by his traumatic past and cautious about the prospects of an uncertain future, a fourteen year old boy named Juhani winds up in an isolated boys' home known as The Island. Juhani (Niilo Syvaoja) has been shuttled between foster homes and temporary families for the past six years, leaving any prospect of stability in his life a faded dream. When Juhani winds up in a remote shelter for troubled youth known as The Island, he has little idea of how ruthless superintendent Olavi Harjula (Tommi Korpela) can truly be.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,10-01-2008
11198,Silentium,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0,10,Silentium is a 2004 Austrian film based on a novel by Wolf Haas.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-2004
11199,Rogue,100,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,10,"From the director of Wolf Creek comes this terrifying look at nature's perfect killing machine. When a group of tourists stumble into the remote Australian river territory of an enormous crocodile, the deadly creature traps them on a tiny mud island with the tide quickly rising and darkness descending. As the hungry predator closes in, they must fight for survival against all odds.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,08-11-2007
11200,Manslaughter,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"A college professor abandons his family and his career in order to champion his mistress, a student radical accused of killing a policeman.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,26-08-2005
